customer_id,age,gender,income,region
TpuczP5w9EpV,34,M,25000,South
K6LEOyOvJdf1,58,F,18000,West
3v6NKtbEIEAE,34,F,32000,Northeast
Gm0MbuTWChwA,51,M,36000,Midwest
zcAdBjlHrAGc,65,M,23000,Midwest
ru05Ms9AVJJi,57,M,36000,West
S1NeFZ1npJ00,55,M,58000,Northeast
MOHvvHhBB5AZ,38,M,223000,Midwest
t4i7ap4jc9W5,47,F,15000,South
1EvFB7LJFM6u,25,F,58000,Midwest
xaS2JHgkEUD1,43,F,88000,West
XOCbr8Wd5JIl,25,M,33000,Midwest
83ckB3ORloM0,36,M,23000,South
DBKcYcWEJMJf,51,M,56000,West
NhQNLA4qP7ah,47,F,73000,West
aJEotvWa2jXW,39,M,15000,West
pDBNuNmZ2opF,42,F,36000,Midwest
ctT2cfyN2Ttx,22,M,19000,South
cJOKTNPznM8g,28,M,27000,Midwest
AXvnpyHeTX0N,40,F,73000,Midwest
ELmN5WsRptiq,61,F,99000,West
OwyxfOUDBTg9,32,M,63000,South
lqS6ya6v7nMj,19,M,27000,West
aLkbvmMHtLEB,37,M,15000,Midwest
zzgQKr6wlhnC,42,F,29000,Midwest
KlT7K3ESoSHx,44,F,155000,Northeast
xus83rxEB1C6,47,F,102000,Midwest
AEyTQkB6LFcg,41,F,40000,Midwest
myxZMFxBksG6,54,F,69000,West
y6CvyHc2tFUx,43,F,181000,South
S1rsk9j1bi8C,62,F,26000,Northeast
btVCf48EObdq,47,F,1e+05,South
1C5pec2YKIFq,57,F,15000,Midwest
DyiRXVC5RawI,25,M,27000,Northeast
c9qJ6aFdPlHz,27,M,25000,Midwest
bV7uR0kXsShZ,27,M,142000,Midwest
9lzLnENXXhhA,28,M,90000,West
NNBqETgigKMt,57,M,29000,Midwest
edS3XFAS0cJe,21,M,15000,Midwest
HKHnmfCntO3h,63,M,244000,South
KZ3fCPLh0MTb,34,F,290000,Northeast
XPIHBowkhlRf,64,F,18000,South
xGo2qHPfLUGR,32,M,36000,Northeast
L7dnwSzz1IOt,56,F,17000,West
OSgiOhDq72wY,42,M,71000,Northeast
BRFezsoPUfUB,64,M,32000,Northeast
t7cHBME5yc7G,40,F,28000,Midwest
YXHZwMv2VcQ7,29,F,97000,South
ffyiytefjBte,28,F,27000,West
9r9NS2hNMzIi,33,F,92000,West
WZsjUUV3sfiR,61,F,15000,Northeast
FEAfEJFzVb3Q,60,M,32000,Northeast
RezSPh4NaZQz,63,F,73000,South
rr50WntB2sFL,52,M,26000,Northeast
PGQ0U6oq6F8R,62,F,15000,West
Cy5bA9Fwx2jk,55,M,15000,South
VVULmpMpOh5j,62,F,18000,South
SzOOI9XckOuA,41,M,52000,Northeast
x6HpmEVixmKm,51,F,43000,South
xOiAadHO3gBk,64,M,15000,Midwest
CEWklxkXlJx8,64,F,30000,Northeast
MKruHbMsYQk8,60,M,39000,West
JC4CCFShesFv,20,M,155000,West
1vQRWgnoq2RL,36,M,79000,Northeast
YV59oR9xK6AW,35,M,15000,Midwest
Hr9E0NpsNS0e,42,F,15000,South
3gbTITjNamt9,38,M,104000,Northeast
LU9GT5oaKjgb,43,F,27000,Midwest
gjhI2XA6aqjS,61,M,22000,Northeast
iTAjf9TCT34F,42,M,62000,West
bmLyLWNXtoaK,44,M,70000,Midwest
Sr1eDPbN9ZC5,50,M,68000,Midwest
JpQWQ3mHcBbK,44,F,82000,Northeast
TSUvelDQTYBU,36,F,26000,Midwest
wdXNs0PTyOKs,57,M,93000,Northeast
CRn4p4hb68CR,26,M,72000,West
nkPAooIUpvvn,46,M,138000,West
IMQozSGqmJMm,48,M,15000,Midwest
rvlz9wGqyjgL,55,M,22000,South
8NIkdAZypzg4,40,F,108000,Midwest
VRRAE9X1Dcep,35,M,70000,West
UjQaXm78a5Oz,53,M,35000,Midwest
vtbz4i5TzxNf,62,F,81000,South
fuglBcZ30AUe,33,F,37000,Midwest
xGF09lEHO4Ry,52,M,79000,Northeast
GUzbue5cmGQB,65,F,76000,Midwest
I9Z839YgkhBJ,20,M,17000,West
yj7YAX3osKQV,56,M,174000,South
i4laF0PHgRK5,63,F,36000,Northeast
8MRmXVtJr2jT,32,F,16000,West
9DOep5ofEHA0,48,M,74000,Midwest
WYCDYElTkJzo,56,M,86000,South
gkAoDqZAOUOu,59,M,101000,Midwest
AelLdwugMq2z,40,M,38000,West
3Gv2XfSdjFWv,27,F,93000,West
lU7jmNdYwjZ1,21,F,20000,West
4PONff9GjuWY,44,M,24000,Northeast
53P3RnPfcO3v,51,F,52000,Midwest
BwtTVjGqxjCx,38,F,44000,South
n13zBgoVJiMx,34,F,95000,Northeast
ntdognPFVZRV,48,F,31000,Midwest
G6d5VCOoYfdu,20,M,18000,Midwest
1wqwvINYya5J,26,F,73000,West
LyUFPN4uJf0F,40,M,15000,West
o6eAzbpzUZu4,39,F,15000,Midwest
TgWkBMWP3EpG,65,F,199000,Midwest
0Qv2hxSobQKN,40,M,48000,Midwest
lQnO8M6fdXwT,34,F,246000,South
uXzCZEh1x842,55,F,29000,Northeast
4TUGIqke06nH,48,F,44000,Northeast
JhG3MSDPwgt6,57,M,51000,South
32ZKgn7U7Rq6,28,M,75000,Northeast
zKKt9EuybZly,58,M,44000,South
b2iHQ3b1FAZN,58,M,64000,South
ie6crbxhc1vi,38,M,33000,Northeast
JDywF82obeNR,29,M,70000,Midwest
al1fc5yW57D2,33,M,237000,West
7E79htfrIL4L,47,F,77000,West
oXehhk5oYdCV,34,F,32000,Midwest
6mH9pGRBULjG,21,M,19000,West
XqUJQkTQSa28,24,M,167000,Northeast
r0O1TMrULAK2,43,F,53000,West
Gc3yoSU7ntii,36,F,15000,Midwest
8Kew7jdAWICF,42,F,18000,West
KKQ0DrPxE36z,50,M,17000,Northeast
nZmmnOOmLghI,22,F,89000,West
fIcAKQibqAuM,44,M,22000,South
Nj9D5JgjRmev,21,M,91000,Midwest
n0NfCgxt2F8t,46,M,15000,West
lDdlnMjnaiNA,36,F,227000,Midwest
q6pxxKJNb2kf,20,M,184000,Midwest
qzclmZ7cOVMc,29,M,57000,Midwest
McEJY2zgg6yA,54,M,34000,Northeast
kyrIAKk80RAJ,31,M,44000,Northeast
5NZZFxE387xH,36,M,40000,Midwest
0HHaoIrLt5H6,52,M,94000,West
mTqePUs4VoH0,41,F,83000,Midwest
MAA7R8La3hpU,45,F,79000,Midwest
vqAHQnGxEGFm,19,M,25000,Midwest
C12GqM7O4Uvy,48,M,15000,South
CILMycg8BPMf,31,M,214000,Midwest
cs1e6f5C3w4b,40,M,189000,West
zNcUPL9s4vH4,63,M,80000,South
hKOAvY1oGEi9,58,M,32000,West
wD5XUkrCr8J2,28,M,146000,South
FZ0VZ5KaSJJx,56,F,53000,Midwest
wRSKJq1nH0ui,27,M,26000,West
iJEBhtTPLthg,39,F,67000,West
XtlkwdohljUB,49,M,28000,South
As7yYM9Tuiu7,65,M,15000,South
EZH2i0uaddzf,59,M,33000,West
2Zzfqu81P8IE,44,F,29000,South
WLwcUPovQ8On,52,F,236000,Northeast
v5OZUyCtXC2C,37,F,74000,South
hBRp9MFLPA1p,26,F,27000,Midwest
z683gBLaoThc,49,M,50000,Midwest
dYXG98Q9dlCj,64,M,15000,Midwest
NeqidudyQI4D,23,F,34000,Midwest
H4lqIZ5hzNzY,31,M,62000,West
UFdZWjnOva0N,49,M,193000,West
YrpzOiJOS4Fu,38,F,34000,West
GQTPi91HtwqQ,56,M,194000,Northeast
cJGfvlAk5fUy,44,F,96000,Northeast
cGgLaHWxEdC7,32,F,15000,South
pV65WnBhiGiK,49,F,62000,South
Kp0p5ZB46O8y,28,M,15000,Midwest
leTS1S02SQ6w,65,F,88000,West
Aq8T3XDt6y4Z,19,M,67000,West
yOQtAu1Gy4XG,23,F,52000,Midwest
o5Fow75QO0rC,55,M,30000,Midwest
DkzwfLMMhZtA,24,M,209000,Midwest
IB3BowWQWbmO,30,F,78000,Midwest
fgL5srHaeG1M,27,M,119000,South
1GKDy0b6MDGF,47,M,80000,South
ET2egQGISeGS,43,M,91000,Midwest
9yAr4fC6sFaf,34,F,18000,Northeast
n1akunUKOg8L,45,F,23000,West
dxPWztxDazLO,46,M,24000,South
k9wULkFJIvZE,40,F,21000,West
216owwWAlGgn,37,F,109000,South
oOkK2nQod6Si,20,F,61000,Midwest
lLaznjKmvCqW,32,F,17000,West
piZa2ufBSQtW,43,M,31000,South
vLXksdhb0GG8,42,M,212000,Northeast
VRkDOv8efHp4,39,F,83000,West
e7Ro6c441sPX,20,M,160000,South
qNAqSaA1gOfj,31,F,62000,West
Q0nyKhx1oFQ7,33,F,25000,South
03zMWl9cCBiZ,37,F,15000,South
a67Le3i0SSFa,24,F,21000,West
mIPxRfZPdBpa,45,M,251000,West
4H3XCVh5emTe,64,F,122000,Midwest
yi5bc87uCDx1,60,F,58000,Midwest
zazANYaYLqKp,28,M,27000,West
Ve7eOZ9PJHrK,25,M,41000,Midwest
1QIm9prYqAU8,58,F,57000,South
pHLfe39js4h1,33,F,140000,Northeast
TVi4ocDeIKSI,36,F,71000,Midwest
kmTB201yaljE,41,F,33000,Midwest
5ifTsQYPsRK4,24,M,15000,South
NgzedhEDBpnr,53,M,89000,Midwest
6bXRVAAdkbVi,28,M,15000,Midwest
hDzyEdPy3RoD,22,F,15000,South
rrstGLmGkWJh,27,M,15000,Midwest
xALKL8rRMBqc,29,F,20000,Northeast
IpEd2KY0aZZ3,64,F,45000,West
eF1wuBbztg2G,40,F,53000,West
N8wwB9egwoVC,32,F,75000,Northeast
P10OtsiOA9Kv,53,F,76000,South
OtM6h2vxhEmM,29,M,82000,South
4pZF8pZiMQ6e,63,F,18000,West
fXcdmPAhD35D,37,F,50000,West
HfpQ3QDJnLxU,18,F,33000,Midwest
DBv3LW69WwGJ,45,F,1e+05,Midwest
mt1ACPABmZ89,48,M,26000,West
XHu2E5OQ2bXk,45,F,58000,Northeast
AB9Q3KeBejKg,25,M,18000,Midwest
HWPsH0tvloYE,35,M,82000,West
nW575P4IB6QQ,36,M,212000,West
fa67uy15Lsnj,44,M,56000,West
34NDTXLXWAc7,41,M,29000,Midwest
WAOxPU98Agk1,59,M,112000,West
a5JDvRKWYr9O,35,F,64000,Midwest
9fhpbdiXXyco,24,M,26000,Midwest
XfdJBJy1Tg0s,65,F,15000,South
602yOYJ5pnAs,49,M,42000,Midwest
jUGgcAQTA7NJ,51,M,16000,South
oEX77eT13JgQ,57,M,57000,Midwest
ujgIOS7a1LvK,20,F,26000,South
2WhV6JQuXPPA,39,M,269000,South
J9D8I2P18Se2,44,F,195000,South
WbBUhvjHczpr,46,F,42000,Midwest
gudARFtxEgez,31,F,83000,West
N6lWPeOECpTM,57,F,15000,Northeast
88r4njmS1xOG,44,M,44000,Northeast
dWu8MC618vzr,62,F,76000,West
zDCi0Erdb9uX,39,M,35000,Midwest
uqYL43IrnVI8,53,M,85000,West
dj4NliaVA6RW,24,M,140000,Northeast
JTbmR5QhYkQg,33,M,279000,Midwest
H8aAJ6sUoTCv,24,M,31000,Midwest
nDKQsA8Ivr9S,28,F,21000,South
PmfzycAEMcEm,65,M,106000,Northeast
97QNo9JmwCvo,38,F,15000,West
TDnhoHK6PLg2,58,M,37000,South
OwPO7TLgNR5q,20,M,78000,West
eOzoBF2rg9kX,44,M,40000,West
zLtv4rhsCvrQ,21,M,18000,Midwest
2DWEE8VaLuw1,23,M,15000,West
D0zs9EjFtT74,18,M,15000,South
dXvorrLkipco,46,F,28000,Midwest
4ABx0d8TbQMm,43,F,44000,Northeast
ZIZgKba9pnVb,25,F,30000,Northeast
XGQiYWYBi9yv,33,M,57000,Midwest
BpdDKJL1psun,39,F,172000,Northeast
uwBV4Ou3ZSwn,53,F,113000,Midwest
fwtG2U2ySKmQ,26,M,50000,South
tuicWjpJ0m4o,58,M,256000,Northeast
8hU8pdKOyztJ,40,F,29000,Northeast
YLO6OWBzcv5t,39,M,32000,Midwest
8y14bQj9YigK,21,F,15000,Midwest
iDSzDjuXylLi,27,M,62000,South
1FqofjTyo8rQ,52,M,47000,Midwest
cmXbfh9SbJDK,49,F,97000,Northeast
nlmFOZHwCBaj,30,M,69000,South
1yjfpNNyfrb9,52,M,31000,West
0bXjS0eOZ74n,31,F,15000,Midwest
9gH5o7ErdFvt,52,F,18000,South
u5dgBHwuXvBj,48,F,148000,South
Ri6RLP52BWsw,21,F,32000,West
ZI8jYMH5vxP3,39,F,44000,West
ZElYEMBjw752,26,M,56000,South
vGk4svfGiQxX,63,M,26000,Midwest
rswPpKxmr5s1,27,F,246000,Northeast
29fBV5tawDh6,32,M,15000,West
eCjhRwoNF22o,24,F,47000,Northeast
LLfOHzBh3SwL,38,F,25000,Northeast
hEGG2Kfm36eB,64,M,125000,South
n2mGMueJbepl,62,M,165000,Midwest
KnSj8f3zdIrX,26,F,18000,Midwest
HXHsv9YwFsvo,36,F,88000,South
q36IBqdZ4vTj,54,M,23000,West
sNXJYSYFrxsU,42,M,92000,West
KsT8BZNcPTxc,18,F,15000,West
zTQQ3HJ3dss9,49,F,15000,Midwest
hDbFgwCc32W7,21,M,15000,South
VCrCiCWwPpQO,41,F,63000,West
gXwPBA9yS6Fk,36,F,36000,Midwest
QWTTvWgaxN40,43,M,15000,West
5mL0b5tXD3tL,43,M,38000,South
tR0wQcFkQxyv,58,F,135000,Northeast
KBTJlc9qG3vb,29,F,33000,West
HgsDuci8lb8w,42,M,28000,Midwest
qvUfZSDU7Jte,44,F,15000,Midwest
RD2YBiOoSijd,51,F,40000,Midwest
yhjBF2RNGBDl,37,M,65000,West
TiXqTbkEQpKs,31,F,15000,South
F88tcAgjB4gs,49,M,49000,Northeast
KQ7kpxVdTNPh,45,F,22000,Midwest
4bdZvu7XMT5H,25,F,27000,West
h8kM85zO1gjp,19,F,18000,Northeast
JLLG32fPGmYv,34,F,123000,Northeast
jOH9Rtt7rsR0,47,M,52000,West
6MArEN1Aj3Hx,25,M,65000,Midwest
oFwkjkmK0noB,60,M,16000,Midwest
tqVjClmDTL0k,35,M,63000,Northeast
vHmXLTRiW8tJ,23,M,55000,South
8qb6SUYuuDYj,24,F,78000,Midwest
QLVMG2FLsPbj,21,M,81000,Midwest
FvLfckSObM6q,20,F,66000,Northeast
8dzvmHH8u1Zs,56,M,83000,Northeast
7d3O4ipwKsAX,19,M,136000,South
EDVlb09EWFQY,50,M,38000,Midwest
danhZA3312YV,46,F,25000,South
hjY4XyifUqcV,37,M,156000,Northeast
1218kCuLD3Tr,45,M,311000,South
OmZoBrmBb8PT,49,F,21000,South
2lJanSZfjqJd,29,M,51000,West
xqOnfkVZsR7U,34,M,74000,Northeast
Ra46VcG82ILA,48,F,99000,Midwest
9DZfpKtattGb,61,F,23000,Midwest
0dMD8Pfy72WH,64,F,126000,South
ugQTk6p5CpoD,50,F,40000,South
r01cWN4zEtdF,22,M,182000,Northeast
LeOjNwiFt1NN,39,F,91000,South
kB0SCcHi35Br,64,F,49000,Northeast
R3PLCV60Hs1l,29,F,35000,South
j655OynZ46P2,36,M,42000,Northeast
H6wzQBbeU2yV,23,M,15000,West
aevJgPA7QZyr,65,M,139000,South
vPB3LN8DxmMH,42,F,32000,West
Q1RAQxmcCj5L,32,M,21000,West
qUic8I6a5cCY,40,F,58000,Midwest
TEfJFdQFKMIA,62,M,46000,West
TXPjWCuYwZQE,20,M,278000,Midwest
0TZ8oXAjEMmY,46,F,24000,Midwest
wAeJMi0s8rIl,59,M,115000,Northeast
Av797eJ1LsWC,51,F,15000,West
I6zZrjDZj9Mp,55,M,69000,Northeast
8MJe98bVfH3j,54,M,133000,Midwest
MHUj1vNu73Lk,45,M,248000,Midwest
FbJ6srVc2xhH,53,M,187000,Northeast
mv1s1ID4bh04,59,M,45000,West
Ps3t5EKLbHvm,55,F,51000,South
nd1dTGQkK6gy,19,F,80000,West
XHcSTOJ98rAS,43,M,101000,Northeast
Y32iGx4k3nMh,25,M,70000,Northeast
dNLTLaeVWIzt,47,M,32000,Midwest
B1dlfp3U0D1M,29,F,15000,West
KjDf7HDk30eo,65,F,208000,Midwest
voyLmTmtPmon,50,M,16000,Northeast
pUnKuccfRWP4,22,M,24000,West
Ww2a8UWf6Iia,40,F,98000,Northeast
zxlLWOqvNd4l,55,M,83000,Midwest
IA3fRGyEcHjV,53,F,31000,South
GT1kBcD9C0iL,29,F,68000,South
57niEiXS8ALN,57,M,26000,Midwest
ohY0ZAiJIJJJ,33,F,61000,West
peCAQEotF8RX,30,M,15000,Midwest
3gJ5snNYz9Hr,55,M,78000,Northeast
Sig45jUMZhoE,31,M,41000,Northeast
5UMGpzzhUAVQ,35,M,96000,West
rFPBgMMSzTUZ,26,M,62000,Northeast
qPyQRum5nF1j,30,F,19000,West
sHgHRlx7LM2x,60,F,125000,South
ToNiCMKoztUl,60,F,95000,South
Bnhnk3i2JkoF,26,M,18000,South
BOH2HXfTxezi,65,M,241000,Midwest
AIYW3yBLo9wm,53,M,18000,South
jvRdI8UBYFUy,61,F,55000,Midwest
rRFVbxAO42FH,45,F,18000,Midwest
PbTCAELR2mvZ,20,M,58000,Midwest
rKAuGxbib4Pv,37,M,71000,South
8yXhPYvCgATd,43,F,63000,West
zXcpTo2SGLzi,60,F,38000,Midwest
KYKsuCnhHeul,28,M,71000,Midwest
k0seWLELVDBN,22,F,21000,Northeast
p27yvGC8sVg7,20,F,236000,West
fEePHbqFOVbb,60,M,20000,South
wI8H7Niut3bT,23,M,24000,South
RqnDjWUgUOwa,45,F,89000,Northeast
lBbYAVRjBrWI,45,M,60000,West
ww4r69q6pa9q,47,M,24000,Northeast
yjinj1iuK8bP,18,F,47000,Midwest
LqBJKxYq9TXd,50,M,140000,South
0ef4XLE40BEk,26,M,28000,Midwest
xjL2NTF7DYKK,55,F,46000,Northeast
eQzWEl8o8eKR,19,M,35000,Midwest
ViXj6c3kKi4M,26,M,32000,Northeast
5OGydD3GflZz,43,M,56000,South
7TkNkLBrnMzr,54,F,27000,West
qQpn5KtF5ePw,62,F,74000,Northeast
VkkKpTHu9Te1,63,M,161000,Midwest
LBxH9JIssFX8,18,M,81000,Northeast
CdXQzCMAUSWi,18,F,38000,Northeast
0wugo8vfJ0Rv,64,M,15000,Northeast
I97TuVKXijTB,41,F,79000,Midwest
rgc1OnlUXovo,43,F,237000,Midwest
ToOY6kkaMzwc,34,F,126000,West
1TZKo4zeixZo,43,F,56000,South
lEvNLycMFkUS,51,F,61000,West
58JLbLBQAONe,60,F,128000,Midwest
AlwcMK3fx34m,61,M,50000,West
CJ5k1P6gDB0z,45,M,27000,Northeast
onSkqnOeFR0R,24,F,18000,Midwest
ifP2jccL4AEC,42,F,85000,Midwest
bvuEOi9A66v6,62,F,35000,Northeast
Oiv9aLZ4gy92,26,F,15000,South
ZUcrDoNfOzHf,39,M,56000,Midwest
KShtDlMxm4i7,26,M,108000,South
ZtuQnpqxkdTg,48,M,142000,West
BVl3uzu5AEji,38,F,90000,Northeast
meCGd98nBoOc,27,M,26000,Northeast
lOsstKP4AtTU,56,M,61000,Midwest
PBpZIgFDhqjS,55,F,18000,Northeast
XoSAHF4QUzOi,56,F,52000,West
QUjCoEKuCh7G,21,M,266000,Midwest
NgeJZT6zglN6,31,M,15000,Midwest
O3OW0JPaUfiX,60,M,126000,Northeast
evLdxumGfqve,60,F,26000,Northeast
uUC1alTdZxTl,63,F,24000,Northeast
cFPa4BZsfvfk,25,F,55000,West
roH8z0BWGSvH,26,F,52000,Northeast
Eb2x7Kq7qXxl,35,M,23000,West
froqiENdxeAG,39,M,29000,South
9zJYpBTdlVbZ,24,M,54000,West
Fv61uH3yObDa,35,F,88000,Midwest
J09sruGu36e1,19,M,15000,South
8cctHs9cHEJB,46,M,147000,Northeast
ENL6ivlq3l00,28,M,112000,Midwest
Sn9qNJSlK7DY,41,F,36000,Northeast
onOMFh9cFdAJ,60,M,15000,Midwest
RXtQcnOp2rj2,37,F,99000,West
Pu5KRAZkFVF3,38,M,113000,West
lJ5CvWRHYbPR,26,M,209000,West
gAN71ZgnnLcy,62,F,153000,Northeast
OqUDeN6mM3LL,57,M,16000,West
FwA1goBJjXjZ,18,M,224000,West
4dPQRkgNXIo7,38,M,63000,Northeast
lCdQPBpiU3g5,43,F,21000,Northeast
1d8tcIjWXfBH,62,M,33000,Northeast
i4ZuiwabX1PT,55,M,15000,West
A9kBzGzLSCix,24,F,247000,Northeast
TNkVmtztqOTR,35,F,15000,Northeast
I6beC2jJyIJc,56,F,78000,South
7kqilXfeps5i,32,M,54000,Northeast
RsDoAyh0OENs,54,M,28000,Midwest
C7u1N2j5s4qR,48,F,29000,South
ZjZzpOzcCYiV,59,M,37000,South
0qYySIpDXVgz,58,M,59000,South
AIvd2J76kb7T,20,M,15000,Midwest
Yo6TU0zYOMS1,20,M,148000,South
TZLEsM1wspAn,23,F,15000,West
4ZBlbkUid6Hv,30,M,88000,Northeast
HVXg5n5FKYM5,57,F,26000,West
GLodMlvaGxMb,59,F,174000,West
8TGUeub68y1E,64,M,31000,West
5wnnnMN9CKak,28,M,71000,Midwest
azkaWjakwtdQ,47,F,30000,Northeast
u2wZ0RARRiiD,31,F,73000,West
3ZiZo7NCtNm3,55,M,29000,Midwest
TQXrboU3SZBe,58,F,70000,Midwest
3XRu5bdQklbO,44,M,29000,South
ReMq4lXfjqYn,59,F,210000,Midwest
oywf1ukkLixL,20,M,15000,Midwest
02bJlKluHOQ8,50,M,24000,Midwest
xsVfXI0n401J,21,F,34000,Midwest
epmJyWFtX1VO,57,M,83000,South
JDmITXdVgv7V,63,F,31000,Midwest
b39cF5atksOE,39,F,23000,South
PNaSkTsVYVig,40,M,39000,South
IZlhUwwagzpV,31,M,57000,Northeast
jchhZ9RXGncX,50,M,15000,Midwest
pZzqNSbnC8de,40,M,32000,West
y8ZuDkOFdefQ,36,F,85000,West
x1Oxcw7sM7HN,57,F,15000,West
jxFiJ3ZMzTGO,20,M,163000,West
SMHJN5G41lW5,30,M,26000,Northeast
oegnP56FwfSp,47,M,19000,South
aOXGNlGum7Qc,26,F,32000,Northeast
Taouody4ze9G,45,F,27000,West
XKcoafsbhKv1,40,F,18000,Midwest
jRCERO1d20bZ,52,M,60000,Northeast
vTEI5VTUKtPf,43,F,17000,Northeast
VXiwIjhsjeSy,19,M,48000,Midwest
6YQFJm2UJyVy,61,M,28000,South
e8wfPzJniNvw,48,F,85000,South
ufhDBDk8ouJG,52,M,15000,South
hCyKioZxtoUD,54,F,50000,Midwest
PdqIIZB4FEXc,55,F,97000,Northeast
0x1HqHyNdLdt,49,F,40000,Midwest
CTMXbKXBaWBW,22,F,15000,South
aAEFzNdQJ4li,21,M,85000,Midwest
3pwNGy9lvRV9,43,M,15000,South
a6TKq4njjXbq,36,M,57000,Midwest
DalusV2h8rmR,49,F,15000,South
Ia6BXWymwlOn,45,M,81000,West
xnCmApTtcQl9,20,M,22000,South
q7HvkYRPfgqN,28,F,58000,Midwest
6pSkrRbzyVXL,64,F,15000,South
yotJO02szFYX,18,F,15000,Midwest
mmdzTt5xKxOY,61,M,26000,West
y5zaDhS689aF,60,F,50000,Northeast
K5soACdwPj6C,43,F,15000,South
wQ0f9iHpHTy0,49,F,112000,West
bUTKSfkqcgcN,34,F,15000,South
TpvpX3jrTwPo,24,F,234000,West
y0qJD7fNHnRr,45,M,75000,Midwest
z0IO7DWvFazp,45,F,92000,Northeast
udz8YAj9ibXZ,23,F,42000,South
mwHLCto3PNxe,36,F,88000,South
5P2WVT7Q6pCz,36,F,115000,Midwest
blf7MVqB85U6,55,F,15000,Northeast
3AvrUMECHioE,41,F,27000,West
B5KR1kpbg9r8,21,M,28000,West
27tMytayUst9,39,F,25000,Midwest
PlhGPA83IIW2,62,M,45000,West
viXS8T4ayAPu,33,M,88000,Midwest
mlK7cptfOCLV,63,M,276000,Midwest
V9oovfUeVLRF,24,F,15000,Northeast
5Jbjt8kYuTq3,28,M,116000,South
s0K5BCvc3KPA,31,M,30000,Midwest
5p4yB0jnT6Vx,54,F,15000,West
IabHxOsTNb25,49,F,169000,South
zvRX38UjFOSk,46,M,152000,Northeast
4RHaKp3JLCFd,37,M,17000,Midwest
fO1SQKpXB0xy,19,F,51000,Northeast
Rb4fn0ezg8a0,57,M,63000,West
QSLpZItTwd7e,29,F,17000,West
vRzFc8rQAXqp,27,F,24000,Midwest
VCzDS66Uro2w,47,M,59000,West
8ysyow15mD73,24,F,59000,Northeast
6yWYyYyvSmig,47,F,15000,West
mbXU6NKt9jzv,29,M,15000,Northeast
PSHop0vEZI7y,39,M,65000,South
1CVuBiXWrLbM,23,M,20000,South
sGUpESQCpLfw,33,M,29000,South
OrmOs5ZqMxUq,23,M,19000,South
MGkS0aCRqgDd,34,F,64000,West
Xpjgg38Y8JhV,26,M,53000,Midwest
piQwCZEzIzcA,40,F,66000,Northeast
GDt408IN9Gok,34,M,296000,Northeast
bPBEd72TJ2XO,47,M,60000,Midwest
CdtZXTbrf8Wp,25,F,23000,South
QFBwNww8oc7B,29,M,15000,West
hpTcl4gZdpZ9,34,M,31000,Midwest
l8kOThS6tRlu,53,F,29000,South
xdU95t4lR2Ne,18,F,80000,Northeast
U7o0OgMKNmvG,65,M,79000,Midwest
le7QlmndDNqR,28,M,40000,South
XacSwb1tYPrC,32,M,18000,Midwest
NzqNVIRqMjVK,24,F,20000,West
X1ggVFu1wVjE,55,M,220000,Northeast
enbEE9KnU4uK,51,M,15000,Midwest
KDYf6E9K3H95,37,M,15000,South
56KplezfTZrH,49,F,26000,Northeast
uShmWuJAdsPQ,18,F,34000,Northeast
u9yGJbJvDOi0,58,M,39000,Northeast
1DW3rrNDnk5h,61,M,80000,Midwest
dQwxEoGNk6qx,63,M,21000,South
858UUNa59Se9,61,M,35000,South
OIOpq6UKx179,47,F,222000,West
TQdN8BwdF90V,56,F,23000,South
kt106TQX2KR3,20,F,20000,Northeast
8t0JPmmq0Un7,47,M,70000,Midwest
UD6i5DGuvsH2,39,F,26000,Midwest
3yxuHaX7yaUT,22,F,71000,South
tBLB9Gbn4fmJ,23,F,22000,West
HWb4NpVzU3CQ,45,M,63000,West
3r0hpsfViEFA,41,F,149000,Northeast
BFj9d3tEwEtG,54,M,23000,South
O0P8KNCC4maA,48,M,69000,South
ZK7VjqcUgLp7,31,F,15000,South
V1wEFQsYZzCe,53,M,80000,West
HhwBavSMBNIU,19,M,81000,Northeast
omQI2wolNBQO,45,F,29000,South
Ln1cCl4BEOM7,32,M,15000,South
oeB0Zrxi3LAh,36,M,59000,West
CjlRe4JtzUYe,27,F,26000,Northeast
X2c1VluP1wpe,18,F,147000,West
5axlnsrsX0It,35,F,15000,West
Ep0cFZ1GZ4NZ,46,F,41000,South
b0UY7rk8Z8qK,43,F,50000,Northeast
HInru3qDJ697,58,F,97000,West
iBczUsJPWeY6,63,M,43000,Northeast
cYzBJY7gQxg6,62,F,60000,Northeast
8DKfTk6VArGc,44,F,89000,Northeast
c4ENa1AXqNff,35,F,226000,Midwest
Ab5Va1IQogXR,57,M,25000,West
IZrhLweVjNTZ,27,M,53000,Northeast
5KvQtAOr6dJv,37,M,54000,Northeast
QzuFFjMGH65O,35,M,42000,Northeast
wFBQs1CpxKX5,33,F,15000,West
ajwFScFvDiYm,18,F,15000,West
v8gi0bWwWL0h,18,F,21000,Northeast
3ltBCqgNsK4p,59,M,32000,Northeast
zkLqceYvlHdk,38,M,299000,Northeast
zRIBcZQuCKDz,41,M,34000,Midwest
Hk4gcVYaVZm1,58,M,178000,Northeast
SgGv34bgOBUP,37,M,40000,South
teO3yPbrJt92,28,M,27000,South
RJJNsMtMC6C7,60,M,56000,South
YYAn8c7FQZTR,38,F,305000,Northeast
7HzaMkgUuF4v,33,M,170000,Northeast
FHndb424USsf,18,F,15000,South
